categoria,nombre,sexo,UltimaFormacionAcademica,NodoHijo,nodo_padre,Titulo_proyecto,año
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Tratamiento de aguas residuales coloreadas utiizando fotocatálisis con colector solar,2003
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Fotodegradación del Pesticida Mertec Empleando Hierro y Lámpara UV,2006
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Seguimiento de un Sistema de Lodos Activados para el Tratamiento de Aguas Residuales,2006
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Recuperación de Dióxido de Titanio Empleado en Procesos Avanzados de Oxidación,2006
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Revista Producción Mas Limpia Vol 1 Nos 1 y 2,2006
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Evaluación de la combinación de electrocoagulación-fotodegradación sensibilizada como tratamiento de aguas coloreadas,2007
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Degradación del colorante Tartrazina mediante el reactivo fenton,2008
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Fotodegradación mediante fotofenton del pesticida mertect empleando colector solar,2007
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Revista Producción Más Limpia Vol 2 Nos. 1 y 2,2007
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Revista Producción Más Limpia Vol. 3 Nos. 1 y 2,2008
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Pertinencia e impacto social de la Corporación Universitaria Americana (Multicampus) en el marco del Institucional Formation Program Research and Training; In-Forma,2018
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Propuesta de reforma al código civil colombiano,2019
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Ecosofía y Naturaleza,2017
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Emociones en Aristóteles como facultades de realidades anímicas.,2017
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,La amistad virtud necesaria para la vida y el relacionamiento en comunidad: una reflexión desde la ética de Aristóteles,2016
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Consolidación de las prácticas lasallistas en Colombia y el mundo,2014
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Evaluación de compuestos por medio de tecnologías de extracción mediante fluidos supercríticos; spray dryer y ultasonido,2017
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,La bioética para el cuidado de lo otro,2020
Investigador Senior,Luis Fernando Garcés Giraldo,Masculino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Bioética para la experimentación con animales a partir de la ética de Aristóteles.,2018
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Buenas prácticas en las instituciones adventistas de Educación Básica Primaria en Medellín Corporación Universitaria Adventista,2014
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Fundamentación teórica de la linea de investigación Formación Docente Corporación Universitaria Adventista,2012
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,"El acompañamiento familiar para el rendimiento académico: plan de intervención en las escuelas de padres de los colegios adventistas de primaria de Landázuri y Barrancabermeja, Santander. Corporación Universitaria Adventista",2023
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Habilidades Sociales en la Formación de Estudiantes de Básica y Media: Una Revisión de la Literatura en el Entorno Latinoamericano. Corporación Universitaria Adventista,2023
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Revisión documental: Estrategias de aprendizaje para la inclusión de niños con Necesidades Educativas Especiales (NEE) en Colombia. Corporación Universitaria Adventista,2022
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,El Aprendizaje Cooperativo Como Estrategia de Formación Pedagógica en los Docentes de Educación Básica Primaria del Colegio Adventista Maranatha (COAM) 2021 ¿ 2022 Corporación Universitaria Adventista,2021
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Estrategias de Evaluación Innovadora de los Aprendizajes en Instituciones de Educación Media y Superior Latinoamericanas: Una Revisión de la Literatura Corporación Universitaria Adventista,2023
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,"Creación, actualización e innovación del PEI dentro de una cultura descontextualizada, desarticulada y antónima a la investigación educativa Corporación Universitaria Adventista",2022
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,IMPORTANCIA E IMPLEMENTACIÓN DE LA FILOSOFÍA EDUCATIVA ADVENTISTA EN LA CORPORACIÓN EDUCATIVA ADVENTISTA DE CALI U Universidad de Montemorelos,2018
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Clima organizacional y nivel de satisfacción laboral percibido por el personal de un grupo de colegios adventistas ubicados en la Unión Colombiana del Norte durante el curso escolar 2016 Universidad de Montemorelos,2016
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,"Prueba Piloto de Implementación de Estrategia Curricular: Proyecto Integrador de los Saberes Disciplinares, Pedagógicos y Didácticos de la Licenciatura en Educación Infantil Corporación Universitaria Adventista",2019
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,LA EVALUACIÓN FORMATIVA POR COMPETENCIAS DE LOS PROCESOS DE APRENDIZAJE. UNA VISIÓN EDUCATIVA CRISTIANA INTEGRAL EN COLOMBIA. (AUXILIARES EN INVESTIGACIÓN) Corporación Universitaria Adventista,2018
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,¿Formación Continua Docente en la Transformación de Procesos de Enseñanza-Aprendizaje en Iberoamérica: Una Revisión de la Literatura¿ Corporación Universitaria Adventista,2024
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Revisión sistematica de las principales técnicas de enseñanza en niños de 3 a 9 años con trastorno de déficit de atención e hiperactividad TDAH Corporación Universitaria Adventista,2023
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Modelo de Supervisión y Evaluación de la Enseñanza para las Instituciones Primarias y Secundarias de la Unión Colombiana del Sur. Corporación Universitaria Adventista,2021
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Temática: Propuesta de Proyecto Educativo Institucional de los Colegios Adventistas. Corporación Universitaria Adventista,2022
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Estrategias de Evaluación Integral y por Competencias en la Institución Educativa Adventista de Zaragoza. Corporación Universitaria Adventista,2019
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,"Potenciando la Creación, Actualización e Innovación del Proyecto Educativo Institucional - PEI del Sistema Educativo Adventista de la Unión Colombiana del Norte Corporación Universitaria Adventista",2023
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Importancia de la implementación del currículo multicultural e intercultural en el aula: Una revisión de la literatura Corporación Universitaria Adventista,2024
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,"Proyecto Integrador: Una Estrategia Curricular Viable entre la Teoría, la Proyección Social y la Investigación. Corporación Universitaria Adventista",2021
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Revisión de Estrategias de Aprenzdizaje para la Inclusión de Niños con NEE desde el Nivel de Transición hasta Tercer Grado de Educación Básica. Corporación Universitaria Adventista,2022
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Influencia de la inteligencia emocional en el rendimiento académico de los adolescentes: una revisión sistemática de la literatura Corporación Universitaria Adventista,2023
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajos dirigidos/Tutorías de otro tipo,Formación del Recurso Humano,Sistema Institucional de Evaluación de Estudiantes Universitarios. UNAC. Desde una visión pedagógica comprensiva restauradora Corporación Universitaria Adventista,2018
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,"Separación de Parejas del Núcleo Familiar como Factor Determinante del Bajo Rendimiento Académico en Niños de Educación Básica Primaria, con Edades Comprendidas entre los 7 a los 9 Años de Edad del Instituto Adventista del Carare. Corporación Universitaria Adventista",2019
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,"La Autoevaluación como Estrategia de los Procesos de Aprendizaje del Grado 8, un Diagnóstico de su Realidad en el Colegio Adventista de Lejanías. Corporación Universitaria Adventista",2019
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Seminario - Taller Planificación de Proyectos de Desarrollo Comunitario,2017
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Primer simposio nacional sobre practicas pedagogicas,2017
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Primer simposio nacional sobre practicas pedagogicas,2017
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Seminario - Taller Planificación de Proyectos de Desarrollo Comunitario,2017
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Tercer Simposio Internacional de Evaluación de los Aprendizajes,2015
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Simposio Internacional de Creacionismo,2013
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Simposio Teológico Conociendo Ampliamente a Dios,2015
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Foro Internacional de Educación Alternativa,2015
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,4to Congreso Internacional de Investigación de la División Interamericana,2021
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Jornada Científica de Estudiantes 2020,2020
Investigador Asociado,Gustavo Adolfo Pherez Gómez,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Jornada Científica de Estudiantes,2020
