id_link_grouplab,tipo,nodo_padre,nombre_grupo_investigacion,sigla_grupo_investigacion,titulo,titulo_original,titulo_normalizado,autor_1,autor_2,autor_3,autor_4,autor_5,issn,isbn,revista,ano
1,contenido impreso,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Edúcame sin maltrato,Edúcame sin maltrato,educame sin maltrato,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2017
1,contenido impreso,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Vive para dejar huellas,Vive para dejar huellas,vive para dejar huellas,JENIFFER XIMENA VEGA FAJARDO,LUZ DORIS CHAPARRO SALAZAR,GELVER PEREZ PULIDO,,,,,,2017
1,contenido impreso,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Cartilla emprende: Guía para padres, maestros y alumnos","Cartilla emprende: Guía para padres, maestros y alumnos",cartilla emprende guia para padres maestros y alumnos,JENIFFER XIMENA VEGA FAJARDO,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,2017
1,contenido impreso,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"El misterioso, maravilloso y mágico mundo de la lectoescritura","El misterioso, maravilloso y mágico mundo de la lectoescritura",el misterioso maravilloso y magico mundo de la lectoescritura,JENIFFER XIMENA VEGA FAJARDO,LUZ DORIS CHAPARRO SALAZAR,,,,,,,2017
1,contenido impreso,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Guía y estrategias para la comunicación familiar,Guía y estrategias para la comunicación familiar,guia y estrategias para la comunicacion familiar,JENIFFER XIMENA VEGA FAJARDO,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,2017
1,contenido impreso,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Manual de prevención del consumo de sustancias psicoactivas para docentes, padres y niños","Manual de prevención del consumo de sustancias psicoactivas para docentes, padres y niños",manual de prevencion del consumo de sustancias psicoactivas para docentes padres y ninos,JENIFFER XIMENA VEGA FAJARDO,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,2017
1,contenido virtual,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Webinar: Evaluación en la Vritualidad,Webinar: Evaluación en la Vritualidad,webinar evaluacion en la vritualidad,WILSON ARANA PALOMINO,RODOLFO VILLAQUIRAN MUNOZ,MILTON ANDRES JARA RAMIREZ,,,,,,2020
1,contenido virtual,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Webinar: Diseño de Actividades para cursos virtuales,Webinar: Diseño de Actividades para cursos virtuales,webinar diseno de actividades para cursos virtuales,WILSON ARANA PALOMINO,MILTON ANDRES JARA RAMIREZ,,,,,,,2020
1,contenido virtual,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Webinar: Cómo hacer una clase virtual-Planificación,Webinar: Cómo hacer una clase virtual-Planificación,webinar como hacer una clase virtual-planificacion,WILSON ARANA PALOMINO,MILTON ANDRES JARA RAMIREZ,RODOLFO VILLAQUIRAN MUNOZ,,,,,,2020
1,contenido virtual,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Webinar: Cómo hacer una clase virtual-Alistamiento,Webinar: Cómo hacer una clase virtual-Alistamiento,webinar como hacer una clase virtual-alistamiento,WILSON ARANA PALOMINO,MILTON ANDRES JARA RAMIREZ,RODOLFO VILLAQUIRAN MUNOZ,,,,,,2020
1,estrategias comunicacion conocimiento,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,desde Noviembre 2020 hasta Febrero,desde Noviembre 2020 hasta Febrero,desde noviembre 2020 hasta febrero,,,,,,,,,2020
1,estrategias comunicacion conocimiento,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,desde Octubre 2017 hasta Octubre,desde Octubre 2017 hasta Octubre,desde octubre 2017 hasta octubre,,,,,,,,,2017
1,estrategias comunicacion conocimiento,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,desde Octubre 2015 hasta Febrero,desde Octubre 2015 hasta Febrero,desde octubre 2015 hasta febrero,,,,,,,,,2015
1,estrategias pedagogicas cti,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,desde Enero 2020 hasta Febrero,desde Enero 2020 hasta Febrero,desde enero 2020 hasta febrero,,,,,,,,,2020
1,estrategias pedagogicas cti,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,desde Mayo 2016 hasta Mayo,desde Mayo 2016 hasta Mayo,desde mayo 2016 hasta mayo,,,,,,,,,2016
1,participacion ciudadana cti,Divulgación Pública de la Ciencia,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,desde Enero 2019 hasta Enero,desde Enero 2019 hasta Enero,desde enero 2019 hasta enero,,,,,,,,,2019
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Determinantes de la Motivación para el Aprendizaje en Estudiantes Universitarios - Iberoamérica,Determinantes de la Motivación para el Aprendizaje en Estudiantes Universitarios - Iberoamérica,determinantes de la motivacion para el aprendizaje en estudiantes universitarios - iberoamerica,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Expresiones culturales latinoamericanas como metodología de aprendizaje didáctico en estudiantes de prescolar, primaria, básica secundaria y media técnica: una revisión de la literatura","Expresiones culturales latinoamericanas como metodología de aprendizaje didáctico en estudiantes de prescolar, primaria, básica secundaria y media técnica: una revisión de la literatura",expresiones culturales latinoamericanas como metodologia de aprendizaje didactico en estudiantes de prescolar primaria basica secundaria y media tecnica una revision de la literatura,SARAI ANA ORTEGA PINEDA,,,,,,,,2024
1,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,¿Formación Continua Docente en la Transformación de Procesos de Enseñanza-Aprendizaje en Iberoamérica: Una Revisión de la Literatura¿,¿Formación Continua Docente en la Transformación de Procesos de Enseñanza-Aprendizaje en Iberoamérica: Una Revisión de la Literatura¿,¿formacion continua docente en la transformacion de procesos de ensenanza-aprendizaje en iberoamerica una revision de la literatura¿,GUSTAVO ADOLFO PHEREZ GOMEZ,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Uso de herramientas digitales enla enseñanza de las ciencias naturales a estudiantes de secundaria en Iberoamérica,Uso de herramientas digitales enla enseñanza de las ciencias naturales a estudiantes de secundaria en Iberoamérica,uso de herramientas digitales enla ensenanza de las ciencias naturales a estudiantes de secundaria en iberoamerica,LEONARDO MAURIS DE LA OSSA,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Promoción de Conciencia Ambiental y Prácticas Sostenibles en Secundaria, Estrategias utilizadas en la Educación Latinoamericana y española","Promoción de Conciencia Ambiental y Prácticas Sostenibles en Secundaria, Estrategias utilizadas en la Educación Latinoamericana y española",promocion de conciencia ambiental y practicas sostenibles en secundaria estrategias utilizadas en la educacion latinoamericana y espanola,LEIDY FARLEY NINO DIAZ,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Deserción escolar, en Primaria, Secundaria y Media: Causas, Impacto en el Sistema Educativo Colombiano y Problemáticas Sociales¿","Deserción escolar, en Primaria, Secundaria y Media: Causas, Impacto en el Sistema Educativo Colombiano y Problemáticas Sociales¿",desercion escolar en primaria secundaria y media causas impacto en el sistema educativo colombiano y problematicas sociales¿,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Incidencia de las TIC en el Desempeño Académico del Estudiante en el Aula de Clase: Revisión de la Bibliografía,Incidencia de las TIC en el Desempeño Académico del Estudiante en el Aula de Clase: Revisión de la Bibliografía,incidencia de las tic en el desempeno academico del estudiante en el aula de clase revision de la bibliografia,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Redes Sociales y su Impacto en el Rendimiento Académico en Estudiantes de Bachillerato, Pregrado y Posgrado: Una revisión narrativa","Redes Sociales y su Impacto en el Rendimiento Académico en Estudiantes de Bachillerato, Pregrado y Posgrado: Una revisión narrativa",redes sociales y su impacto en el rendimiento academico en estudiantes de bachillerato pregrado y posgrado una revision narrativa,MARILUZ CANO GARCIA,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Importancia de la implementación del currículo multicultural e intercultural en el aula: Una revisión de la literatura,Importancia de la implementación del currículo multicultural e intercultural en el aula: Una revisión de la literatura,importancia de la implementacion del curriculo multicultural e intercultural en el aula una revision de la literatura,GUSTAVO ADOLFO PHEREZ GOMEZ,,,,,,,,2024
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estrategias Aplicadas para la Transversalización del Inglés en el Área de Ciencias Naturales a Través de las TIC.,Estrategias Aplicadas para la Transversalización del Inglés en el Área de Ciencias Naturales a Través de las TIC.,estrategias aplicadas para la transversalizacion del ingles en el area de ciencias naturales a traves de las tic,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2024
1,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Gamificación en educación primaria,Gamificación en educación primaria,gamificacion en educacion primaria,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2024
1,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Uso de las TIC para la Enseñanza y Aprendizaje de la Estadística en Básica y Media en Latinoamérica: Una Revisión de la Literatura,Uso de las TIC para la Enseñanza y Aprendizaje de la Estadística en Básica y Media en Latinoamérica: Una Revisión de la Literatura,uso de las tic para la ensenanza y aprendizaje de la estadistica en basica y media en latinoamerica una revision de la literatura,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2024
1,Trabajos de grado de pregrado,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Family +School: Estrategias de fortalecimiento de la alianza familia ¿ escuela,Family +School: Estrategias de fortalecimiento de la alianza familia ¿ escuela,family +school estrategias de fortalecimiento de la alianza familia ¿ escuela,ERIKA YAMILA MELO ROMERO,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Determinantes de la Deserción Escolar en Estudiantes de Educación Secundaria y Media en América Latina: Revisión de literatura,Determinantes de la Deserción Escolar en Estudiantes de Educación Secundaria y Media en América Latina: Revisión de literatura,determinantes de la desercion escolar en estudiantes de educacion secundaria y media en america latina revision de literatura,HECTOR FABIAN PALACIOS VANEGAS,,,,,,,,2024
1,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,ESTRATEGIA PARA EL FORTALECIMIENTO DE COMPETENCIAS PARENTALES ¿CRIANDO CON AMOR¿,ESTRATEGIA PARA EL FORTALECIMIENTO DE COMPETENCIAS PARENTALES ¿CRIANDO CON AMOR¿,estrategia para el fortalecimiento de competencias parentales ¿criando con amor¿,ERIKA YAMILA MELO ROMERO,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"¿Inclusión y Diversidad en el Aula, Estrategias para Atender Estudiantes con Necesidades Educativas Especiales: Revisión de la literatura¿","¿Inclusión y Diversidad en el Aula, Estrategias para Atender Estudiantes con Necesidades Educativas Especiales: Revisión de la literatura¿",¿inclusion y diversidad en el aula estrategias para atender estudiantes con necesidades educativas especiales revision de la literatura¿,SONIA LUCIA VARGAS AMEZQUITA,,,,,,,,2024
1,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Importancia del buen uso de los residuos sólidos en las Instituciones Educativas,Importancia del buen uso de los residuos sólidos en las Instituciones Educativas,importancia del buen uso de los residuos solidos en las instituciones educativas,JENIFFER XIMENA VEGA FAJARDO,,,,,,,,2023
1,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Implementación de la escritura digital en los estudiantes de grado octavo del colegio adventista de Granada a través de la aplicación Wattpad para la creación de contenido educativo,Implementación de la escritura digital en los estudiantes de grado octavo del colegio adventista de Granada a través de la aplicación Wattpad para la creación de contenido educativo,implementacion de la escritura digital en los estudiantes de grado octavo del colegio adventista de granada a traves de la aplicacion wattpad para la creacion de contenido educativo,JHON JAIRO MENA BARCO,,,,,,,,2023
1,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Influencia del uso prolongado de los aparatos electrónicos, uso problemático de las redes sociales y salud mental adolescente","Influencia del uso prolongado de los aparatos electrónicos, uso problemático de las redes sociales y salud mental adolescente",influencia del uso prolongado de los aparatos electronicos uso problematico de las redes sociales y salud mental adolescente,LINA MARIA ORTIZ VARGAS,MARILUZ CANO GARCIA,,,,,,,2023
